# mode: benchmark
# mpi_ranks: 4
# omp_threads_per_rank: 16
# n_src: 1000000
# n_trg: 10000
# eps: 0.001
# reference_eps: 1e-14
# seed: 0
# uniform: 0
# set_fixed_charges: 1
# n_per_leaf: 280
# warmup_runs: 0
# measured_runs: 1
# reference_kernel_normalization: 1/(4*pi*r)
# dmk_output_scaled_by: 1/(4*pi)
run_idx,build_time,eval_time,total_time,eval_pts_per_sec,total_pts_per_sec,grad_src_rel_l2,grad_trg_rel_l2,grad_src_max_rel,grad_trg_max_rel
0,0.19523967499998207,0.17984159900152008,0.37508127400150215,5616053.2691408237,2692749.7318779905,7.2884303185908131e-05,6.601336690944218e-05,0.24903536771319265,0.065190418869904149
