# mode: benchmark
# mpi_ranks: 2
# omp_threads_per_rank: 32
# n_src: 1000000
# n_trg: 10000
# eps: 0.001
# reference_eps: 1e-14
# seed: 0
# uniform: 0
# set_fixed_charges: 1
# n_per_leaf: 280
# warmup_runs: 0
# measured_runs: 1
# reference_kernel_normalization: 1/(4*pi*r)
# dmk_output_scaled_by: 1/(4*pi)
run_idx,build_time,eval_time,total_time,eval_pts_per_sec,total_pts_per_sec,grad_src_rel_l2,grad_trg_rel_l2,grad_src_max_rel,grad_trg_max_rel
0,0.23065378109458834,0.20769392303191125,0.43834770412649959,4862925.1412657751,2304106.9691756191,7.2884303185910624e-05,6.6013366909442139e-05,0.24903536771319265,0.065190418869907479
