# mode: benchmark
# mpi_ranks: 4
# omp_threads_per_rank: 16
# n_src: 1000000
# n_trg: 10000
# eps: 9.9999999999999995e-07
# reference_eps: 1e-14
# seed: 0
# uniform: 0
# set_fixed_charges: 1
# n_per_leaf: 280
# warmup_runs: 0
# measured_runs: 1
# reference_kernel_normalization: 1/(4*pi*r)
# dmk_output_scaled_by: 1/(4*pi)
run_idx,pot_build_time,pot_eval_time,pot_total_time,pot_eval_pts_per_sec,pot_total_pts_per_sec,potgrad_build_time,potgrad_eval_time,potgrad_total_time,potgrad_eval_pts_per_sec,potgrad_total_pts_per_sec,eval_overhead,total_overhead,pot_src_rel_l2,pot_trg_rel_l2,pot_src_max_rel,pot_trg_max_rel,grad_src_rel_l2,grad_trg_rel_l2,grad_src_max_rel,grad_trg_max_rel
0,0.2598094860004494,0.2566613300004974,0.5164708160009468,3935146.7554463409,1955580.0031848236,0.22213233599995874,0.39444801900026505,0.61658035500022379,2560540.1760157435,1638067.1096788892,1.5368424179813165,1.1938338738564727,2.8479363563826611e-07,3.3665652773576516e-07,0.27879536903684887,0.081040861764631308,1.8512529774990063e-08,3.6625995849805877e-08,0.0010017064477097089,0.00011084258042656848
